40.760063, -73.967927
40.75922, -73.968413
40.758294, -73.968702
40.758543, -73.96715
40.75967, -73.966489
40.757785, -73.965921
40.757019, -73.966174
40.756276, -73.965741
40.755866, -73.964438
40.754807, -73.965717
40.75382, -73.963913
40.753518, -73.963082
40.755847, -73.961258
40.757393, -73.963865
40.758964, -73.962669
40.759314, -73.960833
40.75964, -73.9606
40.759052, -73.95816
40.761207, -73.957636
40.76163, -73.956932
40.762886, -73.958307
40.763767, -73.960344
40.764883, -73.962406
40.76351, -73.965713
40.761662, -73.960292
40.763317, -73.95577
40.764765, -73.955694
40.765365, -73.958547
40.768925, -73.954675
40.769579, -73.951904
40.770807, -73.951426
40.770977, -73.950614
40.773173, -73.952375
40.775784, -73.950684
40.778673, -73.950964
40.759756, -73.951079
40.760129, -73.952617
40.755469, -73.956713
40.752769, -73.957574
40.752238, -73.959298
40.751374, -73.965587
40.750398, -73.966229
40.75043, -73.967997
40.748967, -73.967507
40.747637, -73.968835
40.74792, -73.97068
40.748885, -73.971798
40.750352, -73.972045
40.75169, -73.972455
40.75252, -73.973412
40.752538, -73.974394
40.752612, -73.976976
40.751825, -73.978112
40.750755, -73.978052
40.750447, -73.977883
40.750377, -73.977353
40.749814, -73.979863
40.749799, -73.980201
40.750675, -73.979945
40.751497, -73.979928
40.751834, -73.981183
40.752897, -73.981065
40.752619, -73.983233
40.751177, -73.982403
40.75023, -73.982698
40.749117, -73.982429
40.748006, -73.98389
40.747175, -73.981275
40.746737, -73.980136
40.745592, -73.980132
40.744784, -73.981629
40.743691, -73.982813
40.744138, -73.983297
40.742874, -73.983197
40.74243, -73.981773
40.742771, -73.981125
40.74179, -73.980774
40.741498, -73.981023
40.742431, -73.973976
40.745003, -73.975329
40.745157, -73.974911
40.745256, -73.973287
40.746146, -73.972936
40.746894, -73.976678
40.747777, -73.977262
40.748174, -73.977154
40.747814, -73.979452
40.750112, -73.973873
40.752216, -73.970648
40.752511, -73.97045
40.752891, -73.970616
40.753148, -73.968564
40.752581, -73.967444
40.754386, -73.969045
40.756963, -73.96934
40.758323, -73.970652
40.757079, -73.972118
40.754743, -73.973515
40.758246, -73.980109
40.758578, -73.983359
40.757774, -73.983589
40.761529, -73.986007
40.761801, -73.987088
40.763311, -73.986315
40.762437, -73.984201
40.76175, -73.981419
40.7627, -73.989278
40.764727, -73.989658
40.758998, -73.995688
40.757556, -73.994318
40.75694, -73.994759
40.756812, -73.993127
40.757552, -73.998125
40.758143, -73.999552
40.757053, -74.000206
40.754187, -74.001175
40.753429, -74.00064
40.752967, -74.00146
40.752533, -74.001295
40.752083, -74.000993
40.751645, -74.000027
40.752503, -74.002111
40.750783, -74.002823
40.750561, -74.00294
40.750898, -74.004111
40.749286, -74.001772
40.749521, -73.999681
40.746905, -74.000359
40.746703, -74.002147
40.74753, -74.003379
40.745927, -74.004078
40.747461, -74.006089
40.744222, -73.999805
40.753202, -73.996242
40.77545, -73.958398
